+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 24-05-2019_16-48-45

	inpoed array

2753 3064 0 0 
2754 2944 0 0 
2754 3040 0 0 
2755 2851 0 0 
2755 2980 0 0 
2755 3075 0 0 
2756 2778 0 0 
2756 3012 0 0 
2756 3144 0 0 
2757 2763 0 0 
2757 2858 0 0 
2757 2983 0 0 
2757 2991 0 0 
2758 2966 0 0 
2758 3090 0 0 
2759 3016 0 0 
2759 3021 0 0 
2759 3246 0 0 
2760 2814 0 0 
2760 2846 0 0 
2761 2987 0 0 
2761 3041 0 0 
2762 2984 0 0 
2762 2963 0 0 
2762 3171 0 0 
2763 2875 0 0 
2763 2991 0 0 
2763 3098 0 0 
2764 2803 0 0 
2764 2992 0 0 
2764 3085 0 0 
2765 2849 0 0 
2765 2993 0 0 
2765 3027 0 0 
2766 2806 0 0 
2766 2829 0 0 
2767 2882 0 0 
2767 2990 0 0 
2767 3034 0 0 
2768 2804 0 0 
2768 2995 0 0 
2768 3083 0 0 
2769 2827 0 0 
2769 2997 0 0 
2769 3096 0 0 
2770 2807 0 0 
2770 2998 0 0 
2770 3052 0 0 
2771 2866 0 0 
2771 2996 0 0 
2771 3091 0 0 
2772 2799 0 0 
2772 3000 0 0 
2772 3028 0 0 
2773 2816 0 0 
2773 3001 0 0 
2774 2807 0 0 
2774 3022 0 0 
2774 3151 0 0 
2775 2831 0 0 
2775 2909 0 0 
2776 2802 0 0 
2776 2988 0 0 
2777 3002 0 0 
2777 3079 0 0 
2778 3004 0 0 
2778 3144 0 0 
2779 2794 0 0 
2779 2882 0 0 
2779 2952 0 0 
2779 3020 0 0 
2780 2884 0 0 
2780 2857 0 0 
2780 2929 0 0 
2780 2935 0 0 
2781 2917 0 0 
2781 2953 0 0 
2781 2956 0 0 
2782 2842 0 0 
2782 3008 0 0 
2782 3068 0 0 
2783 2891 0 0 
2783 3009 0 0 
2783 3033 0 0 
2784 3003 0 0 
2784 3010 0 0 
2784 3224 0 0 
2785 2933 0 0 
2785 2891 0 0 
2785 3157 0 0 
2786 3009 0 0 
2786 3011 0 0 
2786 3231 0 0 
2787 3013 0 0 
2787 3082 0 0 
2788 2926 0 0 
2788 3014 0 0 
2788 3143 0 0 
2789 2890 0 0 
2789 3015 0 0 
2789 3111 0 0 
2790 2830 0 0 
2790 3017 0 0 
2790 3055 0 0 
2791 2967 0 0 
2791 3059 0 0 
2792 2946 0 0 
2792 2961 0 0 
2792 3136 0 0 
2793 2824 0 0 
2793 2841 0 0 
2794 3020 0 0 
2794 3045 0 0 
2795 2948 0 0 
2795 3031 0 0 
2795 3170 0 0 
2796 2934 0 0 
2796 2958 0 0 
2797 2933 0 0 
2797 2943 0 0 
2797 3035 0 0 
2798 2941 0 0 
2798 2974 0 0 
2798 3073 0 0 
2799 2989 0 0 
2799 3028 0 0 
2800 2975 0 0 
2800 3018 0 0 
2800 3240 0 0 
2801 2818 0 0 
2801 2928 0 0 
2802 2934 0 0 
2802 2988 0 0 
2803 3085 0 0 
2803 3147 0 0 
2804 2985 0 0 
2804 3083 0 0 
2805 2844 0 0 
2805 2893 0 0 
2805 3069 0 0 
2805 3202 0 0 
2806 2829 0 0 
2806 2841 0 0 
2806 3107 0 0 
2806 3127 0 0 
2807 3052 0 0 
2807 3151 0 0 
2808 2907 0 0 
2808 2954 0 0 
2808 3061 0 0 
2808 3165 0 0 
2809 2942 0 0 
2809 3031 0 0 
2810 2982 0 0 
2810 3036 0 0 
2810 3195 0 0 
2811 2964 0 0 
2811 3039 0 0 
2811 3056 0 0 
2812 2981 0 0 
2813 2900 0 0 
2813 2904 0 0 
2813 3032 0 0 
2813 3121 0 0 
2814 2846 0 0 
2814 2946 0 0 
2814 3180 0 0 
2814 3183 0 0 
2815 2949 0 0 
2815 3041 0 0 
2815 3044 0 0 
2816 3026 0 0 
2816 3001 0 0 
2816 3229 0 0 
2817 2832 0 0 
2817 2876 0 0 
2817 3038 0 0 
2817 3057 0 0 
2818 2912 0 0 
2818 2928 0 0 
2818 3158 0 0 
2818 3218 0 0 
2819 2881 0 0 
2819 2912 0 0 
2819 3103 0 0 
2819 3217 0 0 
2820 2850 0 0 
2820 2953 0 0 
2820 3046 0 0 
2820 3104 0 0 
2821 2955 0 0 
2821 3047 0 0 
2822 2887 0 0 
2822 2958 0 0 
2822 3113 0 0 
2822 3199 0 0 
2823 2960 0 0 
2823 3003 0 0 
2823 3167 0 0 
2824 2841 0 0 
2824 2922 0 0 
2824 3067 0 0 
2824 3188 0 0 
2825 2845 0 0 
2825 2846 0 0 
2825 3050 0 0 
2825 3071 0 0 
2826 2864 0 0 
2826 2962 0 0 
2826 3076 0 0 
2826 3086 0 0 
2827 2927 0 0 
2827 3096 0 0 
2828 2852 0 0 
2828 2896 0 0 
2828 3077 0 0 
2828 3191 0 0 
2829 2874 0 0 
2829 3054 0 0 
2829 3127 0 0 
2830 2971 0 0 
2830 3055 0 0 
2830 3178 0 0 
2831 2909 0 0 
2831 2966 0 0 
2831 3179 0 0 
2831 3250 0 0 
2832 2869 0 0 
2832 3057 0 0 
2832 3058 0 0 
2833 2902 0 0 
2833 2895 0 0 
2833 3060 0 0 
2833 3123 0 0 
2834 2938 0 0 
2834 2919 0 0 
2834 3097 0 0 
2834 3152 0 0 
2835 2901 0 0 
2835 2979 0 0 
2835 3070 0 0 
2835 3193 0 0 
2836 2968 0 0 
2836 3062 0 0 
2836 3079 0 0 
2837 2904 0 0 
2837 2892 0 0 
2837 3112 0 0 
2837 3125 0 0 
2838 2877 0 0 
2838 2978 0 0 
2838 3099 0 0 
2838 3176 0 0 
2839 2924 0 0 
2839 2915 0 0 
2839 3109 0 0 
2839 3141 0 0 
2840 2853 0 0 
2840 2918 0 0 
2840 3078 0 0 
2840 3187 0 0 
2841 3067 0 0 
2841 3107 0 0 
2842 3023 0 0 
2842 3068 0 0 
2843 2928 0 0 
2843 3140 0 0 
2844 2919 0 0 
2844 3069 0 0 
2844 3138 0 0 
2845 2848 0 0 
2845 3071 0 0 
2845 3074 0 0 
2846 3050 0 0 
2846 3183 0 0 
2847 2917 0 0 
2847 3072 0 0 
2847 3092 0 0 
2848 2865 0 0 
2848 3074 0 0 
2848 3089 0 0 
2849 2936 0 0 
2849 3027 0 0 
2850 2973 0 0 
2850 3104 0 0 
2850 3186 0 0 
2851 2858 0 0 
2851 3075 0 0 
2851 3108 0 0 
2852 2961 0 0 
2852 3077 0 0 
2852 3134 0 0 
2853 2859 0 0 
2853 3078 0 0 
2853 3081 0 0 
2854 2945 0 0 
2854 2981 0 0 
2854 3094 0 0 
2854 3161 0 0 
2855 2888 0 0 
2855 2925 0 0 
2855 3110 0 0 
2855 3114 0 0 
2856 2899 0 0 
2856 2972 0 0 
2856 3095 0 0 
2856 3120 0 0 
2857 2929 0 0 
2857 2930 0 0 
2858 2983 0 0 
2858 3108 0 0 
2859 2925 0 0 
2859 3081 0 0 
2859 3142 0 0 
2860 2985 0 0 
2860 2981 0 0 
2860 3065 0 0 
2860 3094 0 0 
2861 2957 0 0 
2861 2984 0 0 
2861 3153 0 0 
2861 3249 0 0 
2862 2986 0 0 
2862 3064 0 0 
2863 2893 0 0 
2863 2959 0 0 
2863 3115 0 0 
2863 3286 0 0 
2864 2901 0 0 
2864 3086 0 0 
2864 3122 0 0 
2865 2880 0 0 
2865 3089 0 0 
2865 3102 0 0 
2866 2948 0 0 
2866 3091 0 0 
2867 2903 0 0 
2867 2899 0 0 
2867 3063 0 0 
2867 3124 0 0 
2868 2876 0 0 
2868 2902 0 0 
2868 3100 0 0 
2868 3210 0 0 
2869 2898 0 0 
2869 3058 0 0 
2869 3119 0 0 
2870 2921 0 0 
2870 2998 0 0 
2870 3214 0 0 
2870 3315 0 0 
2871 2910 0 0 
2871 2989 0 0 
2871 3129 0 0 
2871 3238 0 0 
2872 2883 0 0 
2872 2965 0 0 
2872 3106 0 0 
2872 3221 0 0 
2873 2906 0 0 
2873 2888 0 0 
2873 3042 0 0 
2873 3118 0 0 
2874 2918 0 0 
2874 3054 0 0 
2874 3133 0 0 
2875 2947 0 0 
2875 3066 0 0 
2875 3098 0 0 
2876 3038 0 0 
2876 3210 0 0 
2877 2992 0 0 
2877 3099 0 0 
2877 3207 0 0 
2878 2994 0 0 
2878 3014 0 0 
2878 3196 0 0 
2878 3241 0 0 
2879 2894 0 0 
2879 2914 0 0 
2879 3037 0 0 
2879 3116 0 0 
2880 2923 0 0 
2880 3051 0 0 
2880 3102 0 0 
2881 2988 0 0 
2881 3103 0 0 
2881 3201 0 0 
2882 2952 0 0 
2882 3034 0 0 
2883 2969 0 0 
2883 3106 0 0 
2883 3173 0 0 
2884 2935 0 0 
2884 2982 0 0 
2884 3148 0 0 
2885 2895 0 0 
2885 2903 0 0 
2885 3137 0 0 
2885 3234 0 0 
2886 2907 0 0 
2886 2920 0 0 
2886 3117 0 0 
2886 3126 0 0 
2887 2914 0 0 
2887 3113 0 0 
2887 3130 0 0 
2888 3042 0 0 
2888 3114 0 0 
2889 2892 0 0 
2889 3006 0 0 
2889 3135 0 0 
2889 3232 0 0 
2890 3005 0 0 
2890 3111 0 0 
2891 3033 0 0 
2891 3157 0 0 
2892 3112 0 0 
2892 3232 0 0 
2893 3115 0 0 
2893 3202 0 0 
2894 2920 0 0 
2894 3116 0 0 
2894 3139 0 0 
2895 3060 0 0 
2895 3234 0 0 
2896 3191 0 0 
2896 3235 0 0 
2897 3013 0 0 
2897 3131 0 0 
2897 3239 0 0 
2898 2962 0 0 
2898 3048 0 0 
2898 3119 0 0 
2899 3063 0 0 
2899 3120 0 0 
2900 2913 0 0 
2900 3049 0 0 
2900 3121 0 0 
2901 3070 0 0 
2901 3122 0 0 
2902 3100 0 0 
2902 3123 0 0 
2903 3124 0 0 
2903 3137 0 0 
2904 3032 0 0 
2904 3125 0 0 
2905 2932 0 0 
2905 2909 0 0 
2905 3088 0 0 
2905 3146 0 0 
2906 3006 0 0 
2906 3118 0 0 
2906 3128 0 0 
2907 3061 0 0 
2907 3126 0 0 
2908 2970 0 0 
2908 2924 0 0 
2908 3105 0 0 
2908 3174 0 0 
2909 3088 0 0 
2909 3179 0 0 
2910 2922 0 0 
2910 3129 0 0 
2910 3204 0 0 
2911 2921 0 0 
2911 3012 0 0 
2911 3205 0 0 
2911 3247 0 0 
2912 3217 0 0 
2912 3218 0 0 
2913 2915 0 0 
2913 3049 0 0 
2913 3132 0 0 
2914 3037 0 0 
2914 3130 0 0 
2915 3109 0 0 
2915 3132 0 0 
2916 2939 0 0 
2916 2977 0 0 
2916 3030 0 0 
2916 3150 0 0 
2917 2956 0 0 
2917 3029 0 0 
2917 3092 0 0 
2918 3133 0 0 
2918 3187 0 0 
2919 3097 0 0 
2919 3138 0 0 
2920 3117 0 0 
2920 3139 0 0 
2921 3247 0 0 
2921 3315 0 0 
2922 3188 0 0 
2922 3204 0 0 
2923 2950 0 0 
2923 3051 0 0 
2923 3160 0 0 
2924 3105 0 0 
2924 3141 0 0 
2925 3110 0 0 
2925 3142 0 0 
2926 2963 0 0 
2926 3080 0 0 
2926 3143 0 0 
2927 3007 0 0 
2927 3096 0 0 
2927 3145 0 0 
2927 3219 0 0 
2928 3158 0 0 
2928 3140 0 0 
2929 2930 0 0 
2929 2935 0 0 
2929 3087 0 0 
2929 3200 0 0 
2930 2931 0 0 
2930 3087 0 0 
2930 3177 0 0 
2931 3155 0 0 
2931 3177 0 0 
2931 3356 0 0 
2932 3146 0 0 
2932 3235 0 0 
2932 3444 0 0 
2933 3035 0 0 
2933 3157 0 0 
2933 3312 0 0 
2934 2958 0 0 
2934 2988 0 0 
2934 3164 0 0 
2934 3201 0 0 
2935 3148 0 0 
2935 3200 0 0 
2935 3437 0 0 
2936 3011 0 0 
2936 3027 0 0 
2936 3237 0 0 
2936 3244 0 0 
2937 3021 0 0 
2937 3149 0 0 
2937 3163 0 0 
2937 3248 0 0 
2938 3152 0 0 
2938 3047 0 0 
2938 3274 0 0 
2939 3030 0 0 
2939 3072 0 0 
2939 3154 0 0 
2940 3155 0 0 
2940 2959 0 0 
2941 3073 0 0 
2941 3082 0 0 
2941 3295 0 0 
2942 2997 0 0 
2942 3031 0 0 
2942 3156 0 0 
2942 3211 0 0 
2943 3025 0 0 
2943 3035 0 0 
2943 3213 0 0 
2943 3253 0 0 
2944 3004 0 0 
2944 3040 0 0 
2944 3084 0 0 
2944 3225 0 0 
2945 3090 0 0 
2945 3161 0 0 
2945 3377 0 0 
2946 3136 0 0 
2946 3180 0 0 
2946 3292 0 0 
2947 3066 0 0 
2947 3101 0 0 
2948 3091 0 0 
2948 3170 0 0 
2948 3269 0 0 
2949 2975 0 0 
2949 3044 0 0 
2949 3162 0 0 
2949 3184 0 0 
2950 3160 0 0 
2950 3059 0 0 
2950 3289 0 0 
2951 2980 0 0 
2951 3045 0 0 
2951 3181 0 0 
2951 3194 0 0 
2952 3020 0 0 
2952 3034 0 0 
2952 3227 0 0 
2952 3243 0 0 
2953 2956 0 0 
2953 3043 0 0 
2953 3046 0 0 
2954 3131 0 0 
2954 3165 0 0 
2954 3338 0 0 
2955 2995 0 0 
2955 3047 0 0 
2955 3166 0 0 
2955 3212 0 0 
2956 3029 0 0 
2956 3043 0 0 
2956 3236 0 0 
2957 3036 0 0 
2957 3153 0 0 
2957 3265 0 0 
2958 3164 0 0 
2958 3199 0 0 
2959 3286 0 0 
2959 3155 0 0 
2960 2976 0 0 
2960 3167 0 0 
2960 3189 0 0 
2960 3251 0 0 
2961 3134 0 0 
2961 3136 0 0 
2962 3048 0 0 
2962 3076 0 0 
2963 3080 0 0 
2963 3171 0 0 
2964 3015 0 0 
2964 3056 0 0 
2964 3242 0 0 
2964 3255 0 0 
2965 3053 0 0 
2965 3221 0 0 
2965 3245 0 0 
2966 3090 0 0 
2966 3250 0 0 
2966 3374 0 0 
2967 3000 0 0 
2967 3059 0 0 
2967 3159 0 0 
2967 3216 0 0 
2968 2990 0 0 
2968 3062 0 0 
2968 3172 0 0 
2968 3203 0 0 
2969 2999 0 0 
2969 3173 0 0 
2969 3215 0 0 
2970 3174 0 0 
2970 3192 0 0 
2970 3406 0 0 
2971 3178 0 0 
2971 3039 0 0 
2971 3294 0 0 
2972 3022 0 0 
2972 3095 0 0 
2972 3228 0 0 
2973 3140 0 0 
2973 3186 0 0 
2973 3266 0 0 
2974 3024 0 0 
2974 3073 0 0 
2974 3185 0 0 
2974 3208 0 0 
2975 3184 0 0 
2975 3240 0 0 
2975 3452 0 0 
2976 2977 0 0 
2976 3189 0 0 
2976 3190 0 0 
2977 3150 0 0 
2977 3190 0 0 
2978 3176 0 0 
2978 3007 0 0 
2978 3311 0 0 
2979 3064 0 0 
2979 3193 0 0 
2979 3303 0 0 
2980 3075 0 0 
2980 3194 0 0 
2980 3301 0 0 
2981 3094 0 0 
2982 3148 0 0 
2982 3195 0 0 
2983 2991 0 0 
2983 3108 0 0 
2983 3182 0 0 
2983 3206 0 0 
2984 3171 0 0 
2984 3249 0 0 
2984 3293 0 0 
2985 3065 0 0 
2985 3083 0 0 
2985 3198 0 0 
2986 3008 0 0 
2986 3064 0 0 
2986 3175 0 0 
2986 3230 0 0 
2987 3041 0 0 
2987 3192 0 0 
2987 3268 0 0 
2988 3201 0 0 
2989 3028 0 0 
2989 3238 0 0 
2989 3404 0 0 
2990 3034 0 0 
2990 3203 0 0 
2990 3261 0 0 
2991 3098 0 0 
2991 3206 0 0 
2991 3419 0 0 
2992 3085 0 0 
2992 3207 0 0 
2992 3291 0 0 
2993 3023 0 0 
2993 3027 0 0 
2993 3222 0 0 
2993 3254 0 0 
2994 3101 0 0 
2994 3196 0 0 
2994 3256 0 0 
2995 3083 0 0 
2995 3212 0 0 
2995 3220 0 0 
2996 3024 0 0 
2996 3091 0 0 
2996 3169 0 0 
2997 3096 0 0 
2997 3168 0 0 
2997 3211 0 0 
2998 3052 0 0 
2998 3214 0 0 
2998 3318 0 0 
2999 3040 0 0 
2999 3197 0 0 
2999 3215 0 0 
3000 3028 0 0 
3000 3216 0 0 
3000 3358 0 0 
3001 3149 0 0 
3001 3229 0 0 
3002 3025 0 0 
3002 3079 0 0 
3002 3223 0 0 
3003 3224 0 0 
3003 3167 0 0 
3004 3144 0 0 
3004 3225 0 0 
3004 3310 0 0 
3005 3010 0 0 
3005 3111 0 0 
3005 3226 0 0 
3005 3233 0 0 
3006 3128 0 0 
3006 3135 0 0 
3007 3219 0 0 
3007 3311 0 0 
3008 3068 0 0 
3008 3230 0 0 
3008 3403 0 0 
3009 3033 0 0 
3009 3231 0 0 
3009 3263 0 0 
3010 3224 0 0 
3010 3233 0 0 
3010 3409 0 0 
3011 3231 0 0 
3011 3237 0 0 
3011 3389 0 0 
3012 3205 0 0 
3012 3144 0 0 
3012 3382 0 0 
3013 3082 0 0 
3013 3239 0 0 
3013 3413 0 0 
3014 3143 0 0 
3014 3241 0 0 
3014 3459 0 0 
3015 3111 0 0 
3015 3242 0 0 
3015 3271 0 0 
3016 3018 0 0 
3016 3246 0 0 
3016 3341 0 0 
3017 3026 0 0 
3017 3055 0 0 
3017 3209 0 0 
3017 3252 0 0 
3018 3240 0 0 
3018 3341 0 0 
3019 3053 0 0 
3019 3093 0 0 
3019 3147 0 0 
3019 3277 0 0 
3020 3045 0 0 
3020 3243 0 0 
3020 3282 0 0 
3021 3163 0 0 
3021 3246 0 0 
3021 3273 0 0 
3022 3151 0 0 
3022 3228 0 0 
3022 3359 0 0 
3023 3068 0 0 
3023 3254 0 0 
3023 3504 0 0 
3024 3169 0 0 
3024 3208 0 0 
3024 3381 0 0 
3025 3213 0 0 
3025 3223 0 0 
3025 3383 0 0 
3026 3229 0 0 
3026 3252 0 0 
3026 3487 0 0 
3027 3222 0 0 
3027 3244 0 0 
3028 3358 0 0 
3028 3404 0 0 
3029 3092 0 0 
3029 3236 0 0 
3029 3446 0 0 
3029 3455 0 0 
3030 3150 0 0 
3030 3154 0 0 
3030 3257 0 0 
3030 3352 0 0 
3031 3156 0 0 
3031 3170 0 0 
3032 3121 0 0 
3032 3125 0 0 
3032 3344 0 0 
3032 3448 0 0 
3033 3157 0 0 
3033 3263 0 0 
3033 3264 0 0 
3034 3227 0 0 
3034 3261 0 0 
3035 3253 0 0 
3035 3312 0 0 
3035 3424 0 0 
3036 3195 0 0 
3036 3265 0 0 
3036 3410 0 0 
3037 3116 0 0 
3037 3130 0 0 
3037 3307 0 0 
3037 3429 0 0 
3038 3057 0 0 
3038 3210 0 0 
3038 3279 0 0 
3038 3326 0 0 
3039 3056 0 0 
3039 3294 0 0 
3040 3084 0 0 
3040 3197 0 0 
3041 3044 0 0 
3041 3268 0 0 
3042 3118 0 0 
3042 3114 0 0 
3042 3287 0 0 
3042 3320 0 0 
3043 3046 0 0 
3043 3236 0 0 
3043 3324 0 0 
3043 3434 0 0 
3044 3162 0 0 
3044 3268 0 0 
3044 3270 0 0 
3045 3181 0 0 
3045 3282 0 0 
3046 3104 0 0 
3046 3319 0 0 
3046 3324 0 0 
3047 3166 0 0 
3047 3274 0 0 
3048 3076 0 0 
3048 3119 0 0 
3048 3302 0 0 
3048 3439 0 0 
3049 3121 0 0 
3049 3132 0 0 
3049 3378 0 0 
3049 3433 0 0 
3050 3071 0 0 
3050 3183 0 0 
3050 3280 0 0 
3050 3300 0 0 
3051 3160 0 0 
3051 3102 0 0 
3051 3325 0 0 
3051 3365 0 0 
3052 3151 0 0 
3052 3276 0 0 
3052 3318 0 0 
3053 3093 0 0 
3053 3245 0 0 
3054 3133 0 0 
3054 3127 0 0 
3054 3299 0 0 
3054 3339 0 0 
3055 3178 0 0 
3055 3209 0 0 
3055 3372 0 0 
3056 3255 0 0 
3056 3294 0 0 
3056 3445 0 0 
3057 3058 0 0 
3057 3279 0 0 
3057 3281 0 0 
3058 3119 0 0 
3058 3281 0 0 
3058 3327 0 0 
3059 3159 0 0 
3059 3289 0 0 
3060 3123 0 0 
3060 3234 0 0 
3060 3305 0 0 
3060 3330 0 0 
3061 3165 0 0 
3061 3126 0 0 
3061 3283 0 0 
3061 3369 0 0 
3062 3079 0 0 
3062 3172 0 0 
3062 3223 0 0 
3062 3284 0 0 
3063 3124 0 0 
3063 3120 0 0 
3063 3331 0 0 
3063 3336 0 0 
3064 3175 0 0 
3064 3303 0 0 
3065 3094 0 0 
3065 3198 0 0 
3065 3267 0 0 
3066 3098 0 0 
3066 3101 0 0 
3066 3425 0 0 
3066 3527 0 0 
3067 3107 0 0 
3067 3188 0 0 
3067 3309 0 0 
3067 3417 0 0 
3068 3403 0 0 
3068 3504 0 0 
3069 3138 0 0 
3069 3202 0 0 
3069 3317 0 0 
3069 3348 0 0 
3070 3122 0 0 
3070 3193 0 0 
3070 3323 0 0 
3070 3407 0 0 
3071 3074 0 0 
3071 3300 0 0 
3071 3402 0 0 
3072 3092 0 0 
3072 3154 0 0 
3072 3342 0 0 
3073 3185 0 0 
3073 3295 0 0 
3073 3297 0 0 
3074 3089 0 0 
3074 3288 0 0 
3074 3402 0 0 
3075 3108 0 0 
3075 3290 0 0 
3075 3301 0 0 
3076 3086 0 0 
3076 3302 0 0 
3076 3306 0 0 
3077 3134 0 0 
3077 3191 0 0 
3077 3340 0 0 
3077 3454 0 0 
3078 3081 0 0 
3078 3187 0 0 
3078 3304 0 0 
3078 3390 0 0 
3079 3223 0 0 
3080 3143 0 0 
3080 3171 0 0 
3080 3258 0 0 
3080 3443 0 0 
3081 3142 0 0 
3081 3304 0 0 
3081 3353 0 0 
3082 3295 0 0 
3082 3413 0 0 
3083 3198 0 0 
3083 3220 0 0 
3084 3197 0 0 
3084 3225 0 0 
3084 3346 0 0 
3084 3435 0 0 
3085 3147 0 0 
3085 3291 0 0 
3085 3351 0 0 
3086 3122 0 0 
3086 3272 0 0 
3086 3306 0 0 
3087 3177 0 0 
3087 3200 0 0 
3087 3373 0 0 
3087 3393 0 0 
3088 3146 0 0 
3088 3179 0 0 
3088 3278 0 0 
3088 3461 0 0 
3089 3102 0 0 
3089 3288 0 0 
3089 3316 0 0 
3090 3374 0 0 
3090 3377 0 0 
3091 3169 0 0 
3091 3269 0 0 
3092 3342 0 0 
3092 3455 0 0 
3093 3245 0 0 
3093 3277 0 0 
3093 3355 0 0 
3093 3456 0 0 
3094 3161 0 0 
3094 3267 0 0 
3095 3120 0 0 
3095 3228 0 0 
3095 3328 0 0 
3095 3447 0 0 
3096 3145 0 0 
3096 3168 0 0 
3097 3152 0 0 
3097 3138 0 0 
3097 3262 0 0 
3097 3460 0 0 
3098 3419 0 0 
3098 3425 0 0 
3099 3176 0 0 
3099 3207 0 0 
3099 3392 0 0 
3099 3422 0 0 
3100 3123 0 0 
3100 3210 0 0 
3100 3260 0 0 
3100 3314 0 0 
3101 3256 0 0 
3101 3527 0 0 
3102 3316 0 0 
3102 3325 0 0 
3103 3201 0 0 
3103 3217 0 0 
3103 3259 0 0 
3103 3399 0 0 
3104 3186 0 0 
3104 3319 0 0 
3104 3397 0 0 
3105 3174 0 0 
3105 3141 0 0 
3105 3285 0 0 
3105 3388 0 0 
3106 3173 0 0 
3106 3221 0 0 
3106 3362 0 0 
3106 3386 0 0 
3107 3127 0 0 
3107 3309 0 0 
3107 3334 0 0 
3108 3182 0 0 
3108 3290 0 0 
3109 3141 0 0 
3109 3132 0 0 
3109 3321 0 0 
3109 3350 0 0 
3110 3114 0 0 
3110 3142 0 0 
3110 3308 0 0 
3110 3418 0 0 
3111 3226 0 0 
3111 3271 0 0 
3112 3125 0 0 
3112 3232 0 0 
3112 3298 0 0 
3112 3332 0 0 
3113 3130 0 0 
3113 3199 0 0 
3113 3329 0 0 
3113 3442 0 0 
3114 3308 0 0 
3114 3320 0 0 
3115 3202 0 0 
3115 3296 0 0 
3115 3286 0 0 
3115 3356 0 0 
3116 3139 0 0 
3116 3307 0 0 
3116 3349 0 0 
3117 3126 0 0 
3117 3139 0 0 
3117 3313 0 0 
3117 3333 0 0 
3118 3128 0 0 
3118 3287 0 0 
3118 3335 0 0 
3119 3327 0 0 
3119 3439 0 0 
3120 3328 0 0 
3120 3336 0 0 
3121 3378 0 0 
3121 3448 0 0 
3122 3272 0 0 
3122 3323 0 0 
3123 3260 0 0 
3123 3330 0 0 
3124 3137 0 0 
3124 3331 0 0 
3124 3347 0 0 
3125 3332 0 0 
3125 3344 0 0 
3126 3283 0 0 
3126 3333 0 0 
3127 3299 0 0 
3127 3334 0 0 
3128 3135 0 0 
3128 3335 0 0 
3128 3343 0 0 
3129 3204 0 0 
3129 3238 0 0 
3129 3421 0 0 
3129 3468 0 0 
3130 3329 0 0 
3130 3429 0 0 
3131 3239 0 0 
3131 3338 0 0 
3131 3450 0 0 
3132 3321 0 0 
3132 3433 0 0 
3133 3187 0 0 
3133 3322 0 0 
3133 3339 0 0 
3134 3136 0 0 
3134 3340 0 0 
3134 3345 0 0 
3135 3232 0 0 
3135 3343 0 0 
3135 3400 0 0 
3136 3292 0 0 
3136 3345 0 0 
3137 3234 0 0 
3137 3347 0 0 
3137 3414 0 0 
3138 3262 0 0 
3138 3348 0 0 
3139 3313 0 0 
3139 3349 0 0 
3140 3158 0 0 
3140 3266 0 0 
3141 3285 0 0 
3141 3350 0 0 
3142 3353 0 0 
3142 3418 0 0 
3143 3443 0 0 
3143 3459 0 0 
3144 3310 0 0 
3144 3382 0 0 
3145 3168 0 0 
3145 3219 0 0 
3145 3431 0 0 
3145 3469 0 0 
3146 3444 0 0 
3146 3461 0 0 
3146 3652 0 0 
3147 3277 0 0 
3147 3351 0 0 
3148 3195 0 0 
3148 3437 0 0 
3148 3516 0 0 
3149 3248 0 0 
3149 3229 0 0 
3149 3411 0 0 
3150 3190 0 0 
3150 3257 0 0 
3150 3357 0 0 
3151 3276 0 0 
3151 3359 0 0 
3152 3274 0 0 
3152 3460 0 0 
3152 3475 0 0 
3153 3249 0 0 
3153 3265 0 0 
3153 3364 0 0 
3153 3462 0 0 
3154 3342 0 0 
3154 3352 0 0 
3154 3415 0 0 
3155 3286 0 0 
3155 3356 0 0 
3156 3170 0 0 
3156 3211 0 0 
3156 3426 0 0 
3156 3438 0 0 
3157 3264 0 0 
3157 3312 0 0 
3158 3218 0 0 
3158 3266 0 0 
3158 3416 0 0 
3159 3216 0 0 
3159 3289 0 0 
3159 3391 0 0 
3159 3428 0 0 
3160 3289 0 0 
3160 3365 0 0 
3160 3543 0 0 
3161 3267 0 0 
3161 3377 0 0 
3161 3436 0 0 
3162 3184 0 0 
3162 3270 0 0 
3162 3398 0 0 
3162 3467 0 0 
3163 3248 0 0 
3163 3273 0 0 
3163 3370 0 0 
3163 3458 0 0 
3164 3199 0 0 
3164 3201 0 0 
3164 3259 0 0 
3165 3338 0 0 
3165 3369 0 0 
3165 3519 0 0 
3166 3212 0 0 
3166 3274 0 0 
3166 3380 0 0 
3166 3464 0 0 
3167 3251 0 0 
3167 3224 0 0 
3167 3401 0 0 
3168 3211 0 0 
3168 3469 0 0 
3168 3551 0 0 
3169 3269 0 0 
3169 3381 0 0 
3169 3438 0 0 
3170 3269 0 0 
3170 3438 0 0 
3171 3258 0 0 
3171 3293 0 0 
3172 3203 0 0 
3172 3284 0 0 
3172 3387 0 0 
3172 3420 0 0 
3173 3215 0 0 
3173 3376 0 0 
3173 3386 0 0 
3174 3388 0 0 
3174 3406 0 0 
3174 3619 0 0 
3175 3230 0 0 
3175 3303 0 0 
